,id,original_title,popularity,budget_adj,revenue_adj,tagline,keywords,genres,production_companies,vote_average,release_year
9121,9835,Jane Austen's Mafia!,0.240661,13376954.6908,25416213.9125,See it early. Avoid the mob.,italy|postman|mafia|escape|gangster,Comedy,Tapestry Films,5.7,1998
9123,16148,Zero Effect,0.235951,6688477.34539,2649089.16984,The world's most private detective.,detective|blackmail|independent film,Comedy,Castle Rock Entertainment,5.8,1998
9127,24746,Six-String Samurai,0.226558,2675390.93816,166535.059727,Vegas Needs a New King.,independent film,Action,HSX Films,5.8,1998
9141,12257,Home Fries,0.194358,20065432.0362,13969976.4954,A long shot romance in a short order world.,waitress|infidelity|planned murder|pregnancy and birth|funeral,Drama,Warner Bros.,4.7,1998
9147,17127,The Object of My Affection,0.18358,20065432.0362,62745795.1884,Sometimes The Most Desirable Relationship Is The One You Can't Have,blind date|love|falling in love|gay acceptance,Comedy,20th Century Fox,5.1,1998
9152,42807,The Newton Boys,0.26504,36117777.6651,101664855.65,Four Brothers. Four Criminals. For The Money... They Would Stop At Nothing.,bank robber|crime spree|western u.s.,Crime,Twentieth Century Fox Film Corporation,6.4,1998
9153,33644,How Stella Got Her Groove Back,0.162242,26753909.3816,50394131.9045,Sometimes you have to break the rules to free your heart.,black people|age difference|jamaica|vacation|female protagonist,Comedy,Twentieth Century Fox Film Corporation,6.5,1998
9179,10144,The Little Mermaid,4.143585,70359397.5617,371749996.526,Somewhere under the sea and beyond your imagination is an adventure in fantasy.,sea|fireworks|prince|kingdom|daughter,Animation,Walt Disney Pictures,7.1,1989
9180,89,Indiana Jones and the Last Crusade,3.536655,84431277.0741,834061065.273,"The man with the hat is back. And this time, he's bringing his Dad.",saving the world|venice|holy grail|library|riddle,Adventure,Lucasfilm,7.4,1989
9181,639,When Harry Met Sally...,2.719764,28143759.0247,163275219.403,Can two friends sleep together and still love each other in the morning?,new york|wife husband relationship|restaurant|platonic love|orgasm,Comedy,Castle Rock Entertainment,7.1,1989
9182,268,Batman,2.640852,61564472.8665,723556562.008,Have you ever danced with the devil in the pale moonlight?,double life|dc comics|dual identity|chemical|crime fighter,Fantasy,PolyGram Filmed Entertainment,6.9,1989
9183,165,Back to the Future Part II,2.566875,70359397.5617,583982999.762,"Roads? Where we're going, we don't need roads!",skateboarding|flying car|car race|delorean|lightning,Adventure,Universal Pictures,7.2,1989
9184,207,Dead Poets Society,2.470407,28847353.0003,414874391.765,He was their inspiration. He made their lives extraordinary.,individual|philosophy|poetry|shakespeare|professor,Drama,Touchstone Pictures,7.9,1989
9185,2978,Ghostbusters II,2.379507,65082442.7446,378876100.091,We're back!,slime|ghostbuster|product placement|reincarnation|painting,Fantasy,Columbia Pictures Corporation,6.2,1989
9186,709,Licence to Kill,2.176623,56287518.0494,274695427.36,His bad side is a dangerous place to be.,corruption|florida|secret identity|liberation of prisoners|drug traffic,Adventure,Eon Productions,5.6,1989
9187,5825,National Lampoon's Christmas Vacation,1.859089,47492593.3542,125450805.853,Yule crack up.,holiday|boss|cigar|neighbor|christmas eve,Comedy,Warner Bros.,7.2,1989
9188,9665,Glory,1.836091,31661728.9028,47190689.9742,Their innocence. Their heritage. Their lives.,war|racism|battle|union soldier|confederate soldier,War,TriStar Pictures,7.1,1989
9189,2756,The Abyss,1.69108,123128945.733,158308816.894,"There's everything you've ever known about adventure, and then there's The Abyss.",ocean|sea|diving suit|flying saucer|nuclear missile,Adventure,Twentieth Century Fox Film Corporation,6.9,1989
9190,942,Lethal Weapon 2,1.510501,43974623.4761,400791729.675,The magic is back!,diplomatic immunity|loss of girlfriend|bomb squad,Action,Silver Pictures,6.5,1989
9191,9618,Tango & Cash,1.362379,96744171.6474,111534797.032,Two of L.A.'s top rival cops are going to have to work together... Even if it kills them.,prisoner|war on drugs|los angeles,Action,The Guber-Peters Company,5.9,1989
9192,1648,Bill & Ted's Excellent Adventure,1.280429,17589849.3904,71212573.8576,History is about to be rewritten by two guys who can't spell.,jealousy|journey in the past|sigmund freud|time travel|socrates,Adventure,Orion Pictures,6.6,1989
9193,9494,Look Who's Talking,1.274285,13192387.0428,520659541.957,"He's hip, he's cool, and he's only 3 months old.",single parent|baby|pregnancy|duringcreditsstinger|woman director,Comedy,TriStar Pictures,5.7,1989
9194,9354,"Honey, I Shrunk the Kids",1.218498,56287518.0494,391768464.109,"The most astonishing, innovative, backyard adventure of all time!",inventor|ant|shrinking|riesen insekten|biene,Adventure,Buena Vista,5.9,1989
9195,172,Star Trek V: The Final Frontier,1.190512,52769548.1713,123480742.721,Adventure and imagination will meet at the final frontier.,federation|starfleet|uss enterprise-a|sha-ka-ree|loss of brother,Science Fiction,Paramount Pictures,5.3,1989
9196,10222,Kickboxer,0.94235,2638477.40856,25851810.444,An Ancient Sport Becomes A Deadly Game.,brother brother relationship|martial arts|wheelchair|bangkok|thailand,Action,Kings Road Entertainment,6.2,1989
9197,10160,A Nightmare on Elm Street 5: The Dream Child,0.918962,14071879.5123,38993809.6043,"Now Freddy’s a daddy, he’s killing for two.",baby|monster|nightmare|freddy krueger,Horror,New Line Cinema,5.6,1989
9198,10134,Cyborg,0.914399,879492.469522,17882648.2644,He's the First Hero of the 21st Century... And He's Our Only Hope.,cyborg|future|post-apocalyptic|heilmittel|violence,Action,Cannon Group,4.8,1989
9199,11974,The 'Burbs,0.89539,31661728.9028,64382366.7389,He's a man of peace in a savage land... Suburbia.,paranoia|garbage|psychopath|vacation|black comedy,Comedy,Imagine Entertainment,6.4,1989
9200,8913,Pet Sematary,0.836515,20228326.799,101087926.908,Sometimes dead is better.,pet|head injury|pet cemetery|dead cat|son murders mother,Drama,Paramount Pictures,6.4,1989
9202,11185,"See No Evil, Hear No Evil",0.737259,31661728.9028,82512201.6388,MURDER! The blind guy couldn't see it. The deaf guy couldn't hear it. Now they're both wanted for it.,deafness|blindness and impaired vision|suspicion of murder|witness|friendship,Crime,TriStar Pictures,6.3,1989
9203,2604,Born on the Fourth of July,0.724013,24625789.1466,283199561.942,A story of innocence lost and courage found.,vietnam veteran|post traumatic stress  disorder|bar|1970s|wheelchair,Drama,Universal Pictures,6.3,1989
9204,2616,Uncle Buck,0.720081,26384774.0856,139414574.633,He's crude. He's crass. He's family.,babysitting|backfire|attitude|tire|streetwise,Comedy,Universal Pictures,6.6,1989
9207,9942,Major League,0.602613,19348834.3295,87592433.3393,A comedy with bats and balls.,baseball|sport|sabotage|sombrero|baseball field,Comedy,Paramount Pictures,6.5,1989
9209,8491,Weekend at Bernie's,0.573045,11433402.1038,53153687.6152,"Bernie may be dead, but he's still the life of the party!",beach|mission of murder|boss|bad boss|house,Comedy,Gladden Entertainment,6.2,1989
9211,10345,K-9,0.547658,32714340.67,137636432.589,Meet the two toughest cops in town.  One's just a little smarter than the other!,police operation|shadowing|police headquarter|german shepherd|policeman,Action,Universal Pictures,5.5,1989
9212,10142,Casualties of War,0.544382,39577161.1285,32842565.3951,Even in war... murder is murder.,rape|menace|vietnam war|vietcong|court,Drama,Columbia Pictures Corporation,6.5,1989
9218,10283,Friday the 13th Part VIII: Jason Takes Manhattan,0.498792,8794924.69522,24625789.1466,The Big Apple's in BIG trouble!,new york|boat|mask|psychopath|high school,Horror,Paramount Pictures,4.7,1989
9219,11352,Always,0.494235,54528533.1103,130401979.069,They couldn't hear him. They couldn't see him. But he was there when they needed him... Even after he was gone.,firemen|pilot|airplane|ghost|guardian angel,Fantasy,Universal Pictures,5.8,1989
9222,24739,Miracle Mile,0.481276,5276954.81713,2014748.38512,There are 70 minutes to the end of the world. Where can you hide?,los angeles|nuclear war|sundance,Science Fiction,Hemdale Film,6.9,1989
9226,11497,All Dogs Go to Heaven,0.4669,24273992.1588,47668539.3407,But not all dogs stay there!,new orleans|heaven|german shepherd|second chance,Drama,Goldcrest Films International,6.3,1989
9228,9085,Harlem Nights,0.452278,52769548.1713,107060389.647,They're up to something big.,corruption|police|friends|rival|hoodlum,Action,Paramount Pictures,5.9,1989
9229,12150,Sea of Love,0.448357,33420713.8418,195035393.415,Deception is dangerous. Desire is deadly.,new york|alcohol|sex|detective|newspaper,Drama,Universal Pictures,6.7,1989
9231,10493,Dead Calm,0.438179,17589849.3904,13764057.148,High seas. Deep terror. Try to stay calm.,loss of son|sense of guilt|toxication|shipwreck|married couple,Crime,Kennedy Miller Productions,6.3,1989
9234,12521,Shocker,0.423064,8794924.69522,29119466.2114,"On October 2, at 6:45 AM mass murderer Horace Pinker was put to death. Now, he's really mad.",terror|sadistic|detective|blackout|psychopath,Thriller,Alive Films,5.9,1989
9236,403,Driving Miss Daisy,0.409695,13192387.0428,256448211.877,"The funny, touching and totally irresistible story of a working relationship that became a 25-year friendship.",individual|black people|chauffeur|atlanta|widow,Comedy,The Zanuck Company,6.9,1989
9238,11562,Crimes and Misdemeanors,0.415913,33420713.8418,32109745.8847,A film about humanity.,new york|adultery|assassin|professor|brother-in-law,Comedy,Orion Pictures,6.9,1989
9239,4105,Black Rain,0.382943,52769548.1713,80723709.7274,Their country. Their laws. Their game. His rules.,japan|yakuza|japanese mafia,Action,Paramount Pictures,6.0,1989
9247,10161,My Left Foot: The Story of Christy Brown,0.337545,1134861.90297,25933402.7194,"A film about life, laughter, and the occasional miracle.",bodily disabled person|biography|poet|foot|author,Drama,Ferndale Films,7.3,1989
9254,925,Do the Right Thing,0.307623,11433402.1038,65602126.0499,"It's the hottest day of the summer. You can do nothing, you can do something, or you can...",black people|italo-american|police brutality|sun glasses|culture clash,Crime,Universal Pictures,7.5,1989
9264,11361,Halloween 5: The Revenge of Michael Myers,0.26954,8794924.69522,20478549.4425,"Michael Lives, And This Time They're Ready!",sheriff|black|slasher|youth|psychiatrist,Horror,Trans Pacific Films,5.2,1989
9276,10135,Road House,0.240681,26384774.0856,52857546.6698,"Dalton lives like a loner, fights like a professional. And loves like there's no tomorrow.",new love|protection money|nightclub|rausschmeißer|revenge,Action,United Artists,6.3,1989
9277,14628,Fletch Lives,0.233923,14152370.6632,61830009.2329,When there's more trouble than one man can handle...there's more than one man for the job.,saturday night live,Comedy,Universal Pictures,5.9,1989
9284,31608,Three Fugitives,0.19766,26384774.0856,71397198.6758,They rob banks. She steals hearts.,on the run|bank robbery|comedy of errors,Comedy,Touchstone Pictures,6.5,1989
9289,183,The Wizard,0.178696,10553909.6343,25116370.0461,They're on a cross-country adventure to the world's greatest video championship. It's more than a game...it's the chance of a lifetime.,competition|video game|california|brother|utah,Adventure,Universal Pictures,6.5,1989
9303,15138,Little Monsters,0.114027,12312894.5733,1396238.26999,Some friends can be REAL MONSTERS. And some monsters can be REAL FRIENDS.,monster|bed|friendship,Adventure,Metro-Goldwyn-Mayer (MGM),5.7,1989
9316,10020,Beauty and the Beast,3.852269,40027321.0483,604173269.307,The most beautiful love story ever told.,prince|book|castle|rose|musical,Romance,Walt Disney Pictures,7.3,1991
9317,280,Terminator 2: Judgment Day,3.584406,160109284.193,832568277.804,It's nothing personal.,cyborg|shotgun|post-apocalyptic|dystopia|stabbed in the eye,Action,Lightstorm Entertainment,7.5,1991
9318,879,Hook,2.326917,112076498.935,481696503.565,What if Peter Pan grew up?,flying|swordplay|sword|peter pan|daughter,Adventure,Amblin Entertainment,6.5,1991
9319,8367,Robin Hood: Prince of Thieves,1.606765,76852456.4126,625217000.916,"For the good of all men, and the love of one woman, he fought to uphold justice by breaking the law.",england|crusade|mercifulness|robin hood|folk hero,Adventure,Warner Bros.,6.5,1991
9320,8010,Highlander II: The Quickening,1.301458,48032785.2579,24907144.6206,It's a kind of magic.,new york|scotland|immortality,Action,Lamb Bear Entertainment,4.8,1991
9321,1598,Cape Fear,1.287839,56038249.4676,291879225.084,There is nothing in the dark that isn't there in the light. Except fear.,prison|child abuse|rape|small town|daughter,Crime,Universal Pictures,6.9,1991
9322,174,Star Trek VI: The Undiscovered Country,1.28293,43229506.7321,155145896.383,The battle for peace has begun.,farewell|federation|starfleet|peace conference|uss enterprise-a,Science Fiction,Paramount Pictures,6.6,1991
9323,37137,The Naked Gun 2½: The Smell of Fear,1.259634,36825135.3644,139183658.798,If you see only one movie this year...you ought to get out more often,washington d.c.|u.s. president|spoof|the white house,Action,Paramount Pictures,6.5,1991
9324,1089,Point Break,1.231168,38426228.2063,133742420.026,Twenty-seven banks in three years. Anything to catch the perfect wave.,surfer|undercover|wave|surfboard|self-destruction,Action,Largo Entertainment,6.7,1991
9326,2924,Backdraft,1.020069,120081963.145,243956250.779,"Silently behind a door, it waits.",brother brother relationship|corruption|chicago|fire|office,Action,Universal Pictures,6.2,1991
9327,2907,The Addams Family,0.983036,48032785.2579,306613163.481,Weird Is Relative,dead wish|black humor|uncle|eccentric|macabre,Comedy,Paramount Pictures,6.6,1991
9328,9292,Hudson Hawk,0.977243,104071034.725,27567744.6398,Danger is his middle name.,vatican|leonardo da vinci|painting|master thief,Action,TriStar Pictures,5.6,1991
9329,10249,The Rocketeer,0.963521,67245899.3611,99267756.1997,"Three years before the United States declares war, Cliff Secord leads America's first battle against the Nazis.",legs|feet|blimp|flying man|listening to classical music,Action,Walt Disney Pictures,6.3,1991
9330,1541,Thelma & Louise,0.915804,25617485.4709,72627172.4028,Somebody said get a life... so they did.,usa|southern u.s.|waitress|self-defense|highway,Drama,Metro-Goldwyn-Mayer (MGM),7.0,1991
9331,10537,The Doors,0.816448,60841527.9933,55104641.0238,"The Ultimate Story of Sex, Drugs & Rock 'N' Roll",hippie|poetry|sex|rock and roll|nudity,Drama,Imagine Entertainment,6.5,1991
9332,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,0.799449,40027321.0483,124.885241671,"Cowabunga, it's the new turtle movie.",crime fighter|fight|mutant|turtle|ninjas,Science Fiction,New Line Cinema,6.0,1991
9333,11933,Nothing but Trouble,0.764796,64043713.6772,13576935.8733,All they wanted was a little getaway. All they got was nothing but trouble.,sheriff|drag queen|small town|broker|wealthy,Comedy,Warner Bros.,5.3,1991
